_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan,scans[39].timestamp,scans[39].scan,scans[40].timestamp,scans[40].scan,scans[41].timestamp,scans[41].scan,scans[42].timestamp,scans[42].scan,scans[43].timestamp,scans[43].scan,scans[44].timestamp,scans[44].scan,scans[45].timestamp,scans[45].scan,scans[46].timestamp,scans[46].scan,scans[47].timestamp,scans[47].scan,scans[48].timestamp,scans[48].scan,scans[49].timestamp,scans[49].scan,scans[50].timestamp,scans[50].scan,scans[51].timestamp,scans[51].scan,scans[52].timestamp,scans[52].scan,scans[53].timestamp,scans[53].scan,scans[54].timestamp,scans[54].scan,scans[55].timestamp,scans[55].scan,scans[56].timestamp,scans[56].scan
67d7c10c380fe7c6439f16f7,1Z61A84F0423743904,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-04T13:28:01,in transit,2024-12-04T22:14:00,in transit,2024-12-05T23:30:00,in transit,2024-12-18T14:13:53,warehouse scan,2024-12-19T15:07:32,warehouse scan,2024-12-24T13:04:07,warehouse scan,2024-12-24T20:15:00,request to contact carrier,2024-12-24T20:15:00,additional information required for customs clearance,2024-12-24T21:05:00,request to contact carrier,2024-12-24T21:05:00,additional information required for customs clearance,2024-12-24T21:05:00,request to contact carrier,2024-12-24T21:05:00,request to contact carrier,2024-12-24T21:05:00,additional information required for customs clearance,2024-12-26T17:11:31,warehouse scan,2024-12-26T17:11:31,warehouse scan,2024-12-26T17:11:31,warehouse scan,2024-12-27T14:45:36,warehouse scan,2024-12-27T14:45:36,warehouse scan,2024-12-27T14:45:36,warehouse scan,2024-12-28T01:31:00,in transit,2024-12-28T01:31:00,in transit,2024-12-28T01:31:00,in transit,2024-12-28T01:32:00,in transit,2024-12-28T01:32:00,in transit,2024-12-28T01:32:00,in transit,2024-12-28T01:50:01,in transit,2024-12-28T01:50:01,in transit,2024-12-30T03:01:00,in transit,2024-12-30T03:01:00,in transit,2024-12-31T06:23:00,in transit,2024-12-31T06:23:00,in transit,2024-12-31T06:23:00,in transit,2024-12-31T12:07:30,out for delivery,2024-12-31T12:07:30,out for delivery,2024-12-31T12:07:30,out for delivery,2024-12-31T13:17:59,delivery rescheduled due to holiday closures,2024-12-31T13:17:59,delivery rescheduled due to holiday closures,2024-12-31T13:17:59,delivery rescheduled due to holiday closures,2025-01-02T17:59:03,1st of 3 delivery attempts. receiver not available,2025-01-02T17:59:03,1st of 3 delivery attempts. receiver not available,2025-01-02T17:59:03,1st of 3 delivery attempts. receiver not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f16fa,1Z61A84F6824552347,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-09T12:53:41,shipment manifested,2024-12-09T14:17:00,shipment dropped off awaiting carrier collection,2024-12-09T14:17:07,shipment dropped off awaiting carrier collection,2024-12-09T16:17:19,shipment collected,2024-12-09T18:39:55,in transit,2024-12-09T20:00:00,in transit,2024-12-10T05:29:00,in transit,2024-12-10T06:06:03,export scan,2024-12-10T09:33:00,in transit,2024-12-10T10:20:32,additional information required for customs clearance,2024-12-10T14:58:07,additional information required for customs clearance,2024-12-10T14:58:07,additional information required for customs clearance,2024-12-10T19:06:00,in transit,2024-12-10T20:08:00,in transit,2024-12-11T09:44:00,in transit,2024-12-12T09:08:27,warehouse scan,2024-12-13T08:18:17,warehouse scan,2024-12-17T08:05:19,warehouse scan,2024-12-20T08:27:52,warehouse scan,2024-12-23T08:10:40,warehouse scan,2025-01-02T08:05:26,warehouse scan,2025-01-03T07:07:52,warehouse scan,2025-01-03T11:24:18,released by customs. clearance complete.,2025-01-03T12:49:14,held awaiting tax payment by the receiver,2025-01-03T12:49:19,held awaiting tax payment by the receiver,2025-01-03T12:49:19,held awaiting tax payment by the receiver,2025-01-03T21:15:00,in transit,2025-01-03T21:15:00,in transit,2025-01-03T21:15:00,in transit,2025-01-04T05:00:00,in transit,2025-01-04T05:00:00,in transit,2025-01-04T05:00:00,in transit,2025-01-04T05:01:00,in transit,2025-01-04T05:01:00,in transit,2025-01-04T05:01:00,in transit,2025-01-07T09:30:38,out for delivery,2025-01-07T09:30:38,out for delivery,2025-01-07T09:30:38,out for delivery,2025-01-07T18:10:32,1st delivery attempt. unable to collect tax payment.,2025-01-07T18:10:32,1st delivery attempt. unable to collect tax payment.,2025-01-07T18:10:32,1st delivery attempt. unable to collect tax payment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f1719,1Z61A84F0437853804,0bb863db-1a5d-4688-8212-a842ab236726,2024-11-21T20:44:30,shipment manifested,2024-11-22T11:09:00,shipment dropped off awaiting carrier collection,2024-11-22T11:09:21,shipment dropped off awaiting carrier collection,2024-11-22T18:10:02,in transit,2024-11-22T18:45:00,in transit,2024-11-22T20:30:00,in transit,2024-11-22T20:46:21,export scan,2024-11-22T22:24:00,in transit,2024-11-22T23:33:00,in transit,2024-11-23T04:30:00,in transit,2024-11-23T07:31:14,additional information required for customs clearance,2024-11-23T16:47:00,in transit,2024-11-23T22:26:00,in transit,2024-11-25T07:19:37,in transit,2024-12-03T10:26:40,additional information required for customs clearance,2024-12-03T10:51:06,additional information required for customs clearance,2024-12-04T10:22:30,additional information required for customs clearance,2024-12-04T10:24:26,warehouse scan,2024-12-05T10:18:39,warehouse scan,2024-12-05T10:38:34,additional information required for customs clearance,2024-12-05T10:55:39,additional information required for customs clearance,2024-12-06T10:36:30,additional information required for customs clearance,2024-12-06T10:40:00,warehouse scan,2024-12-08T08:55:24,warehouse scan,2024-12-08T09:39:22,additional information required for customs clearance,2024-12-08T10:16:03,additional information required for customs clearance,2024-12-09T03:10:35,package damaged and contents discarded,2024-12-09T03:17:41,package damaged and contents discarded,2024-12-13T07:42:40,package damaged and contents discarded,2024-12-17T07:32:24,package damaged and contents discarded,2024-12-17T07:32:24,package damaged and contents discarded,2024-12-27T10:46:49,documents or info requested has now been received and submitted to the regulatory agency for clearance,2024-12-27T11:28:36,held awaiting tax payment by the receiver,2024-12-27T11:28:41,held awaiting tax payment by the receiver,2024-12-29T12:30:00,in transit,2024-12-29T22:15:00,in transit,2024-12-29T22:50:52,out for delivery,2024-12-30T03:39:32,delivery attempted. security access needed for delivery.,2024-12-30T03:39:32,delivery attempted. security access needed for delivery.,2024-12-30T11:57:04,carrier to contact sender or receiver,2024-12-30T11:57:04,delivery attempted. security access needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f1726,1Z7E524X0490597645,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-19T12:49:44,shipment manifested,2024-12-20T13:45:00,shipment collected,2024-12-20T17:34:42,in transit,2024-12-20T19:15:00,in transit,2024-12-20T21:26:00,in transit,2024-12-20T23:23:25,export scan,2024-12-21T05:53:00,in transit,2024-12-21T14:18:00,in transit,2024-12-23T13:17:41,in transit,2024-12-23T15:53:45,out for delivery,2024-12-23T16:49:06,out for delivery,2024-12-23T22:14:32,2nd delivery attempt. receiver not available.,2024-12-24T10:05:07,in transit,2024-12-24T12:33:00,out for delivery,2024-12-24T18:04:09,out for delivery,2024-12-24T21:19:36,delivery rescheduled due to holiday closures,2024-12-26T14:39:26,in transit,2024-12-26T17:06:48,out for delivery,2024-12-26T17:11:22,out for delivery,2024-12-26T21:07:25,2nd delivery attempt. receiver not available.,2024-12-27T12:46:49,in transit,2024-12-27T15:28:50,out for delivery,2024-12-27T17:57:49,out for delivery,2024-12-27T20:01:28,delivery attempted. receiver not available for delivery. delivery rescheduled for next business day.,2024-12-28T13:39:25,in transit,2024-12-30T18:14:07,out for delivery,2024-12-30T22:24:25,2nd delivery attempt. receiver not available.,2024-12-31T13:12:55,in transit,2024-12-31T14:04:50,out for delivery,2024-12-31T19:46:13,delivery rescheduled due to holiday closures,2025-01-02T13:21:33,in transit,2025-01-02T17:15:04,out for delivery,2025-01-02T17:20:43,out for delivery,2025-01-02T19:10:58,2nd delivery attempt. receiver not available.,2025-01-03T12:40:42,in transit,2025-01-03T13:11:35,out for delivery,2025-01-03T17:51:39,out for delivery,2025-01-03T23:33:47,delivery attempted. receiver not available for delivery,2025-01-04T01:05:26,delivery rescheduled,2025-01-04T01:05:26,delivery attempted. receiver not available for delivery,2025-01-04T01:05:33,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f172f,1Z7E524X0493881064,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-19T12:49:44,shipment manifested,2024-12-20T13:45:00,shipment collected,2024-12-20T17:34:51,in transit,2024-12-20T19:15:00,in transit,2024-12-20T21:26:00,in transit,2024-12-20T21:47:49,export scan,2024-12-21T05:53:00,in transit,2024-12-21T14:18:00,in transit,2024-12-23T13:18:05,in transit,2024-12-23T16:49:06,out for delivery,2024-12-23T22:14:32,2nd delivery attempt. receiver not available.,2024-12-24T10:06:42,in transit,2024-12-24T12:33:00,out for delivery,2024-12-24T18:04:09,out for delivery,2024-12-24T21:19:36,delivery rescheduled due to holiday closures,2024-12-25T00:56:10,in transit,2024-12-26T13:49:53,in transit,2024-12-26T17:06:49,out for delivery,2024-12-26T17:11:22,out for delivery,2024-12-26T21:07:25,2nd delivery attempt. receiver not available.,2024-12-26T21:08:12,2nd delivery attempt. receiver not available.,2024-12-27T12:54:37,in transit,2024-12-27T15:28:49,out for delivery,2024-12-27T17:57:49,out for delivery,2024-12-27T20:01:28,delivery attempted. receiver not available for delivery. delivery rescheduled for next business day.,2024-12-28T14:13:01,in transit,2024-12-30T18:14:07,out for delivery,2024-12-30T22:24:25,2nd delivery attempt. receiver not available.,2024-12-31T13:31:08,in transit,2024-12-31T14:58:33,out for delivery,2024-12-31T17:42:32,out for delivery,2024-12-31T19:46:13,delivery rescheduled due to holiday closures,2025-01-02T13:17:45,in transit,2025-01-02T17:20:43,out for delivery,2025-01-02T19:10:58,2nd delivery attempt. receiver not available.,2025-01-03T12:55:57,in transit,2025-01-03T13:32:55,out for delivery,2025-01-03T17:51:39,out for delivery,2025-01-03T23:33:47,delivery attempted. receiver not available for delivery,2025-01-04T01:04:12,delivery rescheduled,2025-01-04T01:04:12,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f1733,1Z7E524X0496080567,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-16T12:33:50,shipment manifested,2024-12-17T08:10:00,shipment dropped off awaiting carrier collection,2024-12-17T08:10:47,shipment dropped off awaiting carrier collection,2024-12-17T11:41:17,shipment collected,2024-12-18T18:45:04,in transit,2024-12-18T19:00:00,in transit,2024-12-18T21:00:00,in transit,2024-12-18T21:12:53,export scan,2024-12-18T23:55:00,in transit,2024-12-19T00:47:00,in transit,2024-12-19T00:50:22,delay due to mechanical failure,2024-12-19T00:55:20,delay due to flight cancelled or delayed,2024-12-20T03:20:00,in transit,2024-12-20T20:46:00,in transit,2024-12-20T23:16:05,in transit,2024-12-20T23:16:31,additional information required for customs clearance,2024-12-21T17:20:19,warehouse scan,2024-12-22T15:28:08,warehouse scan,2024-12-24T09:29:31,warehouse scan,2024-12-24T10:00:43,carrier to contact sender or receiver,2024-12-24T10:00:43,additional information required for customs clearance,2024-12-24T11:18:13,additional information required for customs clearance,2024-12-26T17:12:56,warehouse scan,2024-12-27T09:26:40,carrier to contact sender or receiver,2024-12-27T09:26:40,additional information required for customs clearance,2024-12-27T18:48:02,warehouse scan,2024-12-28T16:58:24,warehouse scan,2024-12-29T16:30:44,warehouse scan,2024-12-30T09:56:14,internal activity scan,2024-12-30T09:56:14,additional information required for customs clearance,2024-12-30T19:20:04,warehouse scan,2024-12-31T07:11:47,in transit,2024-12-31T10:00:00,in transit,2025-01-02T04:45:31,in transit,2025-01-02T05:26:50,out for delivery,2025-01-02T09:06:41,delivery rescheduled due to holiday closures,2025-01-02T10:21:00,delivery rescheduled,2025-01-02T10:21:00,delivery rescheduled due to holiday closures,2025-01-03T05:09:49,in transit,2025-01-03T05:36:32,out for delivery,2025-01-03T10:35:39,2nd delivery attempt. receiver not available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f174f,1Z61A84F6807021934,0bb863db-1a5d-4688-8212-a842ab236726,2024-11-10T16:43:22,shipment manifested,2024-11-11T09:47:16,shipment collected,2024-11-11T17:32:41,in transit,2024-11-11T19:30:00,in transit,2024-11-11T21:39:00,in transit,2024-11-13T16:04:00,in transit,2024-11-14T07:00:00,in transit,2024-11-14T07:58:46,in transit,2024-11-14T12:40:32,warehouse scan,2024-11-15T06:21:56,warehouse scan,2024-11-20T06:10:42,warehouse scan,2024-11-20T16:03:00,carrier to contact sender or receiver,2024-11-21T06:34:32,warehouse scan,2024-11-22T06:13:51,warehouse scan,2024-12-02T05:21:47,warehouse scan,2024-12-02T16:30:00,carrier to contact sender or receiver,2024-12-03T05:25:17,warehouse scan,2024-12-04T05:34:25,warehouse scan,2024-12-05T05:27:27,warehouse scan,2024-12-06T05:28:19,in transit,2024-12-09T05:29:30,warehouse scan,2024-12-10T05:33:11,warehouse scan,2024-12-12T05:06:59,warehouse scan,2024-12-12T09:17:21,clearance has been delayed by customs or other government agency,2024-12-12T09:18:04,documents or info requested has now been received and submitted to the regulatory agency for clearance,2024-12-12T09:18:04,released by customs. clearance complete.,2024-12-12T09:18:04,internal activity scan,2024-12-12T13:15:16,held awaiting tax payment by the receiver,2024-12-12T13:15:20,held awaiting tax payment by the receiver,2024-12-13T05:40:26,warehouse scan,2024-12-16T05:10:18,warehouse scan,2024-12-17T05:38:45,warehouse scan,2024-12-18T21:00:00,in transit,2024-12-18T21:45:00,in transit,2024-12-19T07:50:00,carrier error delayed delivery,2024-12-19T07:50:00,in transit,2024-12-19T08:05:00,in transit,2024-12-20T07:50:00,carrier error delayed delivery,2024-12-20T07:50:00,in transit,2024-12-23T08:25:57,out for delivery,2024-12-23T09:11:14,1st of 3 delivery attempts. receiver not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f176a,1Z7E524X6896045020,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-17T18:03:45,shipment manifested,2024-12-18T17:23:39,shipment collected,2024-12-18T19:30:19,in transit,2024-12-18T20:11:00,in transit,2024-12-19T05:13:00,in transit,2024-12-19T05:51:34,export scan,2024-12-19T08:45:00,in transit,2024-12-19T18:16:00,in transit,2024-12-23T03:00:00,in transit,2024-12-23T06:36:24,additional information required for customs clearance,2024-12-23T12:09:09,additional information required for customs clearance,2024-12-23T12:42:08,additional information required for customs clearance,2024-12-23T21:51:21,warehouse scan,2024-12-23T21:52:23,additional information required for customs clearance,2024-12-24T12:35:29,additional information required for customs clearance,2024-12-24T14:41:25,warehouse scan,2024-12-24T15:51:12,additional information required for customs clearance,2024-12-26T09:16:38,additional information required for customs clearance,2024-12-26T12:39:28,additional information required for customs clearance,2024-12-26T17:31:27,warehouse scan,2024-12-26T21:51:33,additional information required for customs clearance,2024-12-27T05:40:43,additional information required for customs clearance,2024-12-27T12:41:48,additional information required for customs clearance,2024-12-27T21:39:33,warehouse scan,2024-12-27T21:51:33,additional information required for customs clearance,2024-12-30T06:34:22,additional information required for customs clearance,2024-12-30T12:50:16,additional information required for customs clearance,2025-01-03T07:06:05,held awaiting tax payment by the receiver,2025-01-03T07:06:12,held awaiting tax payment by the receiver,2025-01-06T22:18:00,in transit,2025-01-06T22:18:00,in transit,2025-01-06T22:30:00,in transit,2025-01-06T22:30:00,in transit,2025-01-07T22:58:00,in transit,2025-01-08T05:00:00,in transit,2025-01-08T07:17:18,in transit,2025-01-08T07:17:18,in transit,2025-01-08T07:21:12,out for delivery,2025-01-08T07:21:12,out for delivery,2025-01-08T13:11:22,1st delivery attempt. unable to collect tax payment.,2025-01-08T13:11:22,1st delivery attempt. unable to collect tax payment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f17b5,1Z61A84F6824552347,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-09T12:53:41,shipment manifested,2024-12-09T14:17:00,shipment dropped off awaiting carrier collection,2024-12-09T14:17:07,shipment dropped off awaiting carrier collection,2024-12-09T16:17:19,shipment collected,2024-12-09T18:39:55,in transit,2024-12-09T20:00:00,in transit,2024-12-10T05:29:00,in transit,2024-12-10T06:06:03,export scan,2024-12-10T09:33:00,in transit,2024-12-10T10:20:32,additional information required for customs clearance,2024-12-10T14:58:07,additional information required for customs clearance,2024-12-10T14:58:07,additional information required for customs clearance,2024-12-10T19:06:00,in transit,2024-12-10T20:08:00,in transit,2024-12-11T09:44:00,in transit,2024-12-12T09:08:27,warehouse scan,2024-12-13T08:18:17,warehouse scan,2024-12-17T08:05:19,warehouse scan,2024-12-20T08:27:52,warehouse scan,2024-12-23T08:10:40,warehouse scan,2025-01-02T08:05:26,warehouse scan,2025-01-03T07:07:52,warehouse scan,2025-01-03T11:24:18,released by customs. clearance complete.,2025-01-03T12:49:14,held awaiting tax payment by the receiver,2025-01-03T12:49:19,held awaiting tax payment by the receiver,2025-01-03T12:49:19,held awaiting tax payment by the receiver,2025-01-03T21:15:00,in transit,2025-01-03T21:15:00,in transit,2025-01-03T21:15:00,in transit,2025-01-04T05:00:00,in transit,2025-01-04T05:00:00,in transit,2025-01-04T05:00:00,in transit,2025-01-04T05:01:00,in transit,2025-01-04T05:01:00,in transit,2025-01-04T05:01:00,in transit,2025-01-07T09:30:38,out for delivery,2025-01-07T09:30:38,out for delivery,2025-01-07T09:30:38,out for delivery,2025-01-07T18:10:32,1st delivery attempt. unable to collect tax payment.,2025-01-07T18:10:32,1st delivery attempt. unable to collect tax payment.,2025-01-07T18:10:32,1st delivery attempt. unable to collect tax payment.,2025-01-08T12:45:01,2nd delivery attempt. unable to collect tax payment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f17e4,1Z7E524X0493881064,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-19T12:49:44,shipment manifested,2024-12-20T13:45:00,shipment collected,2024-12-20T17:34:51,in transit,2024-12-20T19:15:00,in transit,2024-12-20T21:26:00,in transit,2024-12-20T21:47:49,export scan,2024-12-21T05:53:00,in transit,2024-12-21T14:18:00,in transit,2024-12-23T13:18:05,in transit,2024-12-23T16:49:06,out for delivery,2024-12-23T22:14:32,2nd delivery attempt. receiver not available.,2024-12-24T10:06:42,in transit,2024-12-24T12:33:00,out for delivery,2024-12-24T18:04:09,out for delivery,2024-12-24T21:19:36,delivery rescheduled due to holiday closures,2024-12-25T00:56:10,in transit,2024-12-26T13:49:53,in transit,2024-12-26T17:06:49,out for delivery,2024-12-26T17:11:22,out for delivery,2024-12-26T21:07:25,2nd delivery attempt. receiver not available.,2024-12-26T21:08:12,2nd delivery attempt. receiver not available.,2024-12-27T12:54:37,in transit,2024-12-27T15:28:49,out for delivery,2024-12-27T17:57:49,out for delivery,2024-12-27T20:01:28,delivery attempted. receiver not available for delivery. delivery rescheduled for next business day.,2024-12-28T14:13:01,in transit,2024-12-30T18:14:07,out for delivery,2024-12-30T22:24:25,2nd delivery attempt. receiver not available.,2024-12-31T13:31:08,in transit,2024-12-31T14:58:33,out for delivery,2024-12-31T17:42:32,out for delivery,2024-12-31T19:46:13,delivery rescheduled due to holiday closures,2025-01-02T13:17:45,in transit,2025-01-02T17:20:43,out for delivery,2025-01-02T19:10:58,2nd delivery attempt. receiver not available.,2025-01-03T12:55:57,in transit,2025-01-03T13:32:55,out for delivery,2025-01-03T17:51:39,out for delivery,2025-01-03T23:33:47,delivery attempted. receiver not available for delivery,2025-01-04T01:04:12,delivery rescheduled,2025-01-04T01:04:12,delivery attempted. receiver not available for delivery,2025-01-04T01:04:23,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f1860,1Z61A84F6824552347,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-09T12:53:41,shipment manifested,2024-12-09T14:17:00,shipment dropped off awaiting carrier collection,2024-12-09T14:17:07,shipment dropped off awaiting carrier collection,2024-12-09T16:17:19,shipment collected,2024-12-09T18:39:55,in transit,2024-12-09T20:00:00,in transit,2024-12-10T05:29:00,in transit,2024-12-10T06:06:03,export scan,2024-12-10T09:33:00,in transit,2024-12-10T10:20:32,additional information required for customs clearance,2024-12-10T14:58:07,additional information required for customs clearance,2024-12-10T14:58:07,additional information required for customs clearance,2024-12-10T19:06:00,in transit,2024-12-10T20:08:00,in transit,2024-12-11T09:44:00,in transit,2024-12-12T09:08:27,warehouse scan,2024-12-13T08:18:17,warehouse scan,2024-12-17T08:05:19,warehouse scan,2024-12-20T08:27:52,warehouse scan,2024-12-23T08:10:40,warehouse scan,2025-01-02T08:05:26,warehouse scan,2025-01-03T07:07:52,warehouse scan,2025-01-03T11:24:18,released by customs. clearance complete.,2025-01-03T12:49:14,held awaiting tax payment by the receiver,2025-01-03T12:49:19,held awaiting tax payment by the receiver,2025-01-03T12:49:19,held awaiting tax payment by the receiver,2025-01-03T21:15:00,in transit,2025-01-03T21:15:00,in transit,2025-01-03T21:15:00,in transit,2025-01-04T05:00:00,in transit,2025-01-04T05:00:00,in transit,2025-01-04T05:00:00,in transit,2025-01-04T05:01:00,in transit,2025-01-04T05:01:00,in transit,2025-01-04T05:01:00,in transit,2025-01-07T09:30:38,out for delivery,2025-01-07T09:30:38,out for delivery,2025-01-07T09:30:38,out for delivery,2025-01-07T18:10:32,1st delivery attempt. unable to collect tax payment.,2025-01-07T18:10:32,1st delivery attempt. unable to collect tax payment.,2025-01-07T18:10:32,1st delivery attempt. unable to collect tax payment.,2025-01-08T12:45:01,2nd delivery attempt. unable to collect tax payment.,2025-01-08T12:45:01,2nd delivery attempt. unable to collect tax payment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f187b,1Z61A84F0437853804,0bb863db-1a5d-4688-8212-a842ab236726,2024-11-21T20:44:30,shipment manifested,2024-11-22T11:09:00,shipment dropped off awaiting carrier collection,2024-11-22T11:09:21,shipment dropped off awaiting carrier collection,2024-11-22T18:10:02,in transit,2024-11-22T18:45:00,in transit,2024-11-22T20:30:00,in transit,2024-11-22T20:46:21,export scan,2024-11-22T22:24:00,in transit,2024-11-22T23:33:00,in transit,2024-11-23T04:30:00,in transit,2024-11-23T07:31:14,additional information required for customs clearance,2024-11-23T16:47:00,in transit,2024-11-23T22:26:00,in transit,2024-11-25T07:19:37,in transit,2024-12-03T10:26:40,additional information required for customs clearance,2024-12-03T10:51:06,additional information required for customs clearance,2024-12-04T10:22:30,additional information required for customs clearance,2024-12-04T10:24:26,warehouse scan,2024-12-05T10:18:39,warehouse scan,2024-12-05T10:38:34,additional information required for customs clearance,2024-12-05T10:55:39,additional information required for customs clearance,2024-12-06T10:36:30,additional information required for customs clearance,2024-12-06T10:40:00,warehouse scan,2024-12-08T08:55:24,warehouse scan,2024-12-08T09:39:22,additional information required for customs clearance,2024-12-08T10:16:03,additional information required for customs clearance,2024-12-09T03:10:35,package damaged and contents discarded,2024-12-09T03:17:41,package damaged and contents discarded,2024-12-13T07:42:40,package damaged and contents discarded,2024-12-17T07:32:24,package damaged and contents discarded,2024-12-17T07:32:24,package damaged and contents discarded,2024-12-27T10:46:49,documents or info requested has now been received and submitted to the regulatory agency for clearance,2024-12-27T11:28:36,held awaiting tax payment by the receiver,2024-12-27T11:28:41,held awaiting tax payment by the receiver,2024-12-29T12:30:00,in transit,2024-12-29T22:15:00,in transit,2024-12-29T22:50:52,out for delivery,2024-12-30T03:39:32,delivery attempted. security access needed for delivery.,2024-12-30T03:39:32,delivery attempted. security access needed for delivery.,2024-12-30T11:57:04,carrier to contact sender or receiver,2024-12-30T11:57:04,delivery attempted. security access needed for delivery.,2024-12-30T11:57:04,carrier to contact sender or receiver,2024-12-30T11:57:04,delivery attempted. security access needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f1885,1Z7E524X0490597645,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-19T12:49:44,shipment manifested,2024-12-20T13:45:00,shipment collected,2024-12-20T17:34:42,in transit,2024-12-20T19:15:00,in transit,2024-12-20T21:26:00,in transit,2024-12-20T23:23:25,export scan,2024-12-21T05:53:00,in transit,2024-12-21T14:18:00,in transit,2024-12-23T13:17:41,in transit,2024-12-23T15:53:45,out for delivery,2024-12-23T16:49:06,out for delivery,2024-12-23T22:14:32,2nd delivery attempt. receiver not available.,2024-12-24T10:05:07,in transit,2024-12-24T12:33:00,out for delivery,2024-12-24T18:04:09,out for delivery,2024-12-24T21:19:36,delivery rescheduled due to holiday closures,2024-12-26T14:39:26,in transit,2024-12-26T17:06:48,out for delivery,2024-12-26T17:11:22,out for delivery,2024-12-26T21:07:25,2nd delivery attempt. receiver not available.,2024-12-27T12:46:49,in transit,2024-12-27T15:28:50,out for delivery,2024-12-27T17:57:49,out for delivery,2024-12-27T20:01:28,delivery attempted. receiver not available for delivery. delivery rescheduled for next business day.,2024-12-28T13:39:25,in transit,2024-12-30T18:14:07,out for delivery,2024-12-30T22:24:25,2nd delivery attempt. receiver not available.,2024-12-31T13:12:55,in transit,2024-12-31T14:04:50,out for delivery,2024-12-31T19:46:13,delivery rescheduled due to holiday closures,2025-01-02T13:21:33,in transit,2025-01-02T17:15:04,out for delivery,2025-01-02T17:20:43,out for delivery,2025-01-02T19:10:58,2nd delivery attempt. receiver not available.,2025-01-03T12:40:42,in transit,2025-01-03T13:11:35,out for delivery,2025-01-03T17:51:39,out for delivery,2025-01-03T23:33:47,delivery attempted. receiver not available for delivery,2025-01-04T01:05:26,delivery rescheduled,2025-01-04T01:05:26,delivery attempted. receiver not available for delivery,2025-01-04T01:05:33,delivery attempted. receiver not available for delivery,2025-01-10T19:07:38,carrier to contact sender or receiver,2025-01-10T19:07:38,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,
