_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan,scans[39].timestamp,scans[39].scan,scans[40].timestamp,scans[40].scan,scans[41].timestamp,scans[41].scan
67d7c10c380fe7c6439efcdd,1Z61A84F0425073929,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-10T20:30:00,in transit,2024-12-10T21:30:00,in transit,2024-12-12T17:08:00,in transit,2024-12-18T20:12:00,carrier to contact sender or receiver,2024-12-19T14:55:54,warehouse scan,2024-12-20T14:30:48,warehouse scan,2024-12-20T23:28:04,in transit,2024-12-20T23:28:04,in transit,2024-12-21T06:05:02,in transit,2024-12-21T06:05:02,in transit,2024-12-23T06:48:00,in transit,2024-12-23T06:48:00,in transit,2024-12-24T11:09:25,delivery rescheduled due to holiday closures,2024-12-24T11:09:25,delivery rescheduled due to holiday closures,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:53:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:53:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:53:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-02T17:58:00,carrier to contact sender or receiver,2025-01-02T17:58:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efd5f,1Z7E524X6895516531,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-06T15:35:22,shipment manifested,2024-12-10T14:59:17,shipment collected,2024-12-10T16:51:49,in transit,2024-12-10T19:45:00,in transit,2024-12-10T23:15:00,in transit,2024-12-11T01:03:22,export scan,2024-12-11T08:38:00,in transit,2024-12-11T18:48:00,in transit,2024-12-12T11:36:13,in transit,2024-12-19T15:08:59,held awaiting tax payment by the receiver,2024-12-19T16:06:56,warehouse scan,2024-12-19T18:16:33,in transit,2024-12-19T18:16:33,in transit,2024-12-19T23:21:00,in transit,2024-12-19T23:21:00,in transit,2024-12-20T00:27:00,in transit,2024-12-20T01:53:00,in transit,2024-12-20T03:11:00,in transit,2024-12-20T03:11:00,in transit,2024-12-20T07:29:27,out for delivery,2024-12-20T07:29:27,out for delivery,2024-12-20T09:50:08,package has been re-directed to the destination,2024-12-20T09:50:08,package has been re-directed to the destination,2024-12-23T07:34:43,package has been re-directed to the destination,2024-12-23T07:34:43,package has been re-directed to the destination,2024-12-23T14:40:38,package on hold for delivery,2024-12-23T14:40:38,package on hold for delivery,2024-12-24T09:05:45,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efdee,1Z61A84F0437739894,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-15T14:31:20,shipment manifested,2024-12-16T14:37:00,shipment dropped off awaiting carrier collection,2024-12-16T14:37:08,shipment dropped off awaiting carrier collection,2024-12-16T14:44:23,shipment collected,2024-12-16T17:07:52,in transit,2024-12-16T17:57:00,in transit,2024-12-16T21:04:00,in transit,2024-12-16T21:22:28,export scan,2024-12-17T03:45:00,in transit,2024-12-17T11:30:00,in transit,2024-12-17T18:46:00,in transit,2024-12-18T09:29:02,released by customs. clearance complete.,2024-12-18T10:01:00,in transit,2024-12-18T13:34:56,in transit,2024-12-18T13:40:03,held awaiting tax payment by the receiver,2024-12-18T13:40:11,held awaiting tax payment by the receiver,2024-12-18T15:18:00,in transit,2024-12-18T17:04:01,in transit,2024-12-19T14:53:07,in transit,2024-12-19T18:32:22,out for delivery,2024-12-19T21:13:39,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-20T06:51:50,carrier to contact sender or receiver,2024-12-20T06:51:50,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-21T00:59:17,tax payment received,2025-01-03T18:17:00,investigation opened for lost package,2025-01-03T22:50:40,delivery scheduled for next business day,2025-01-03T22:50:40,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-07T01:07:06,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eff52,1Z7E524X0494105178,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-21T17:08:30,shipment manifested,2024-12-23T09:45:00,shipment dropped off awaiting carrier collection,2024-12-23T09:45:59,shipment dropped off awaiting carrier collection,2024-12-23T12:00:00,shipment collected,2024-12-23T16:28:20,in transit,2024-12-23T17:57:00,in transit,2024-12-23T21:05:00,in transit,2024-12-23T21:32:07,export scan,2024-12-23T22:25:00,in transit,2024-12-23T23:47:00,in transit,2024-12-24T16:16:00,in transit,2024-12-24T19:22:55,warehouse scan,2024-12-26T08:09:37,warehouse scan,2024-12-26T18:46:56,in transit,2024-12-27T09:07:00,in transit,2024-12-27T21:40:00,in transit,2024-12-28T05:18:39,internal activity scan,2024-12-28T07:17:00,in transit,2024-12-29T02:17:43,in transit,2024-12-29T02:17:44,in transit,2024-12-30T00:55:15,package on hold for delivery,2024-12-31T03:23:31,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-31T06:33:14,request to contact carrier,2024-12-31T06:33:14,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-02T01:36:01,request to contact carrier,2025-01-02T01:36:01,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-02T23:36:56,request to contact carrier,2025-01-02T23:36:56,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0157,1Z7E524X6895516531,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-06T15:35:22,shipment manifested,2024-12-10T14:59:17,shipment collected,2024-12-10T16:51:49,in transit,2024-12-10T19:45:00,in transit,2024-12-10T23:15:00,in transit,2024-12-11T01:03:22,export scan,2024-12-11T08:38:00,in transit,2024-12-11T18:48:00,in transit,2024-12-12T11:36:13,in transit,2024-12-19T15:08:59,held awaiting tax payment by the receiver,2024-12-19T16:06:56,warehouse scan,2024-12-19T18:16:33,in transit,2024-12-19T18:16:33,in transit,2024-12-19T23:21:00,in transit,2024-12-19T23:21:00,in transit,2024-12-20T00:27:00,in transit,2024-12-20T01:53:00,in transit,2024-12-20T03:11:00,in transit,2024-12-20T03:11:00,in transit,2024-12-20T07:29:27,out for delivery,2024-12-20T07:29:27,out for delivery,2024-12-20T09:50:08,package has been re-directed to the destination,2024-12-20T09:50:08,package has been re-directed to the destination,2024-12-23T07:34:43,package has been re-directed to the destination,2024-12-23T07:34:43,package has been re-directed to the destination,2024-12-23T14:40:38,package on hold for delivery,2024-12-23T14:40:38,package on hold for delivery,2024-12-24T09:05:45,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-24T09:05:45,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f01c4,1Z61A84F0401047814,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-17T16:21:50,shipment manifested,2024-12-18T11:27:23,shipment collected,2024-12-18T17:03:00,in transit,2024-12-18T18:58:00,in transit,2024-12-19T00:47:00,in transit,2024-12-19T00:50:19,delay due to mechanical failure,2024-12-19T00:55:18,delay due to flight cancelled or delayed,2024-12-19T16:40:07,internal activity scan,2024-12-20T04:04:00,in transit,2024-12-20T15:59:00,in transit,2024-12-21T04:33:33,in transit,2024-12-21T12:06:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-26T07:21:42,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T13:55:45,warehouse scan,2024-12-28T00:38:20,warehouse scan,2024-12-30T13:42:03,warehouse scan,2024-12-31T08:58:10,carrier to contact sender or receiver,2024-12-31T08:58:10,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-31T11:00:42,warehouse scan,2025-01-02T11:18:25,warehouse scan,2025-01-09T10:44:45,warehouse scan,2025-01-10T03:17:49,delivery to alternative address requested,2025-01-10T04:35:55,delivery to alternative address requested,2025-01-10T16:23:07,in transit,2025-01-11T06:56:17,delay due to mechanical failure,2025-01-13T00:45:09,rescheduled delivery due to updated address,2025-01-13T08:20:41,delivery to alternative address requested,2025-01-13T08:28:19,delivery to alternative address requested,2025-01-13T10:46:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0214,1Z7E524X0490986555,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-02T19:45:18,shipment manifested,2025-01-02T19:50:41,additional information required for customs clearance,2025-01-03T12:40:05,requested instructions received,2025-01-04T14:32:00,shipment dropped off awaiting carrier collection,2025-01-04T14:32:35,shipment dropped off awaiting carrier collection,2025-01-04T14:48:40,shipment collected,2025-01-06T18:59:03,in transit,2025-01-06T19:42:00,in transit,2025-01-06T20:26:00,in transit,2025-01-06T20:54:10,export scan,2025-01-07T03:39:00,in transit,2025-01-07T11:14:00,in transit,2025-01-07T15:22:00,in transit,2025-01-07T17:00:00,delay due to adverse weather conditions,2025-01-07T17:14:00,in transit,2025-01-08T12:30:00,delay due to adverse weather conditions,2025-01-08T16:35:00,in transit,2025-01-09T05:04:00,in transit,2025-01-13T06:54:10,in transit,2025-01-13T08:44:32,additional information required for customs clearance,2025-01-13T18:39:49,warehouse scan,2025-01-14T04:05:53,in transit,2025-01-14T04:53:00,in transit,2025-01-14T12:26:28,in transit,2025-01-15T14:02:00,carrier to contact sender or receiver,2025-01-15T14:02:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-17T19:33:50,change of delivery address,2025-01-20T18:29:20,request to reschedule delivery,2025-01-21T00:00:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0235,1Z61A84F0417465726,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-01T16:28:39,shipment manifested,2025-01-02T12:12:00,shipment collected,2025-01-02T17:20:05,in transit,2025-01-02T19:09:00,in transit,2025-01-02T21:16:00,in transit,2025-01-02T23:11:19,export scan,2025-01-03T00:27:22,in transit,2025-01-03T00:53:32,carrier error delayed delivery,2025-01-03T00:53:32,in transit,2025-01-03T19:34:19,export scan,2025-01-03T21:55:00,in transit,2025-01-03T23:11:00,in transit,2025-01-04T04:26:00,in transit,2025-01-04T14:54:18,held for inspection by government agency,2025-01-04T16:08:00,in transit,2025-01-04T20:16:30,warehouse scan,2025-01-06T09:36:40,warehouse scan,2025-01-06T12:29:34,internal activity scan,2025-01-06T12:29:34,held for inspection by government agency,2025-01-06T19:14:00,in transit,2025-01-06T23:15:00,in transit,2025-01-07T13:45:00,in transit,2025-01-07T15:19:30,internal activity scan,2025-01-07T19:00:00,delivery rescheduled,2025-01-07T20:48:16,in transit,2025-01-08T01:16:57,out for delivery,2025-01-08T02:36:42,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-08T03:49:03,carrier to contact sender or receiver,2025-01-08T03:49:03,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439ab4d6,1Z61A84F9923341652,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-29T17:22:13,shipment manifested,2024-10-30T09:00:00,collection scheduled,2024-10-30T11:43:02,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439aef00,CB0596999,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-14T08:32:00,out for delivery,2025-01-14T12:06:00,delivery attempted,2025-01-14T12:06:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f045a,1Z61A84F0425073929,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-10T20:30:00,in transit,2024-12-10T21:30:00,in transit,2024-12-12T17:08:00,in transit,2024-12-18T20:12:00,carrier to contact sender or receiver,2024-12-19T14:55:54,warehouse scan,2024-12-20T14:30:48,warehouse scan,2024-12-20T23:28:04,in transit,2024-12-20T23:28:04,in transit,2024-12-21T06:05:02,in transit,2024-12-21T06:05:02,in transit,2024-12-23T06:48:00,in transit,2024-12-23T06:48:00,in transit,2024-12-24T11:09:25,delivery rescheduled due to holiday closures,2024-12-24T11:09:25,delivery rescheduled due to holiday closures,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:53:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:53:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:53:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-02T17:58:00,carrier to contact sender or receiver,2025-01-02T17:58:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-02T17:58:00,carrier to contact sender or receiver,2025-01-02T17:58:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f052d,1Z61A84F0437739894,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-15T14:31:20,shipment manifested,2024-12-16T14:37:00,shipment dropped off awaiting carrier collection,2024-12-16T14:37:08,shipment dropped off awaiting carrier collection,2024-12-16T14:44:23,shipment collected,2024-12-16T17:07:52,in transit,2024-12-16T17:57:00,in transit,2024-12-16T21:04:00,in transit,2024-12-16T21:22:28,export scan,2024-12-17T03:45:00,in transit,2024-12-17T11:30:00,in transit,2024-12-17T18:46:00,in transit,2024-12-18T09:29:02,released by customs. clearance complete.,2024-12-18T10:01:00,in transit,2024-12-18T13:34:56,in transit,2024-12-18T13:40:03,held awaiting tax payment by the receiver,2024-12-18T13:40:11,held awaiting tax payment by the receiver,2024-12-18T15:18:00,in transit,2024-12-18T17:04:01,in transit,2024-12-19T14:53:07,in transit,2024-12-19T18:32:22,out for delivery,2024-12-19T21:13:39,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-20T06:51:50,carrier to contact sender or receiver,2024-12-20T06:51:50,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-21T00:59:17,tax payment received,2025-01-03T18:17:00,investigation opened for lost package,2025-01-03T22:50:40,delivery scheduled for next business day,2025-01-03T22:50:40,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-07T01:07:06,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-07T06:00:13,carrier to contact sender or receiver,2025-01-07T06:00:13,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f05d1,1Z61A84F0431094396,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-18T20:22:50,shipment manifested,2024-12-19T08:24:00,shipment dropped off awaiting carrier collection,2024-12-19T08:24:10,shipment dropped off awaiting carrier collection,2024-12-19T15:27:27,shipment collected,2024-12-19T18:03:56,in transit,2024-12-19T18:45:00,in transit,2024-12-19T20:42:00,in transit,2024-12-19T21:15:32,export scan,2024-12-20T03:55:00,in transit,2024-12-20T12:41:00,in transit,2024-12-21T09:28:00,in transit,2024-12-21T09:51:09,the receiver wishes to use their own broker for customs clearance. this may delay delivery,2024-12-21T09:51:10,the receiver wishes to use their own broker for customs clearance. this may delay delivery,2024-12-21T09:51:11,additional information required for customs clearance,2024-12-21T11:25:33,in transit,2024-12-21T12:50:31,delivery rescheduled,2024-12-21T12:50:47,warehouse scan,2024-12-23T07:26:57,the receiver wishes to use their own broker for customs clearance. this may delay delivery,2024-12-23T07:26:58,the receiver wishes to use their own broker for customs clearance. this may delay delivery,2024-12-23T07:26:59,additional information required for customs clearance,2024-12-23T10:06:40,warehouse scan,2024-12-23T13:39:33,released by customs. clearance complete.,2024-12-23T15:49:33,in transit,2024-12-23T15:49:47,held awaiting tax payment by the receiver,2024-12-23T15:49:52,held awaiting tax payment by the receiver,2024-12-24T04:40:00,in transit,2024-12-24T07:09:00,in transit,2024-12-24T07:33:55,tax payment received,2024-12-24T14:40:51,out for delivery,2024-12-24T20:06:11,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f084e,1Z7E524X0490986555,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-02T19:45:18,shipment manifested,2025-01-02T19:50:41,additional information required for customs clearance,2025-01-03T12:40:05,requested instructions received,2025-01-04T14:32:00,shipment dropped off awaiting carrier collection,2025-01-04T14:32:35,shipment dropped off awaiting carrier collection,2025-01-04T14:48:40,shipment collected,2025-01-06T18:59:03,in transit,2025-01-06T19:42:00,in transit,2025-01-06T20:26:00,in transit,2025-01-06T20:54:10,export scan,2025-01-07T03:39:00,in transit,2025-01-07T11:14:00,in transit,2025-01-07T15:22:00,in transit,2025-01-07T17:00:00,delay due to adverse weather conditions,2025-01-07T17:14:00,in transit,2025-01-08T12:30:00,delay due to adverse weather conditions,2025-01-08T16:35:00,in transit,2025-01-09T05:04:00,in transit,2025-01-13T06:54:10,in transit,2025-01-13T08:44:32,additional information required for customs clearance,2025-01-13T18:39:49,warehouse scan,2025-01-14T04:05:53,in transit,2025-01-14T04:53:00,in transit,2025-01-14T12:26:28,in transit,2025-01-15T14:02:00,carrier to contact sender or receiver,2025-01-15T14:02:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-17T19:33:50,change of delivery address,2025-01-20T18:29:20,request to reschedule delivery,2025-01-21T00:00:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-21T01:05:00,carrier to contact sender or receiver,2025-01-21T01:05:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f09fe,1Z61A84F0425073929,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-10T20:30:00,in transit,2024-12-10T21:30:00,in transit,2024-12-12T17:08:00,in transit,2024-12-18T20:12:00,carrier to contact sender or receiver,2024-12-19T14:55:54,warehouse scan,2024-12-20T14:30:48,warehouse scan,2024-12-20T23:28:04,in transit,2024-12-20T23:28:04,in transit,2024-12-21T06:05:02,in transit,2024-12-21T06:05:02,in transit,2024-12-23T06:48:00,in transit,2024-12-23T06:48:00,in transit,2024-12-24T11:09:25,delivery rescheduled due to holiday closures,2024-12-24T11:09:25,delivery rescheduled due to holiday closures,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:53:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:53:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:53:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-02T17:58:00,carrier to contact sender or receiver,2025-01-02T17:58:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-02T17:58:00,carrier to contact sender or receiver,2025-01-02T17:58:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-02T17:58:00,carrier to contact sender or receiver,2025-01-02T17:58:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0b22,1Z61A84F0431094396,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-18T20:22:50,shipment manifested,2024-12-19T08:24:00,shipment dropped off awaiting carrier collection,2024-12-19T08:24:10,shipment dropped off awaiting carrier collection,2024-12-19T15:27:27,shipment collected,2024-12-19T18:03:56,in transit,2024-12-19T18:45:00,in transit,2024-12-19T20:42:00,in transit,2024-12-19T21:15:32,export scan,2024-12-20T03:55:00,in transit,2024-12-20T12:41:00,in transit,2024-12-21T09:28:00,in transit,2024-12-21T09:51:09,the receiver wishes to use their own broker for customs clearance. this may delay delivery,2024-12-21T09:51:10,the receiver wishes to use their own broker for customs clearance. this may delay delivery,2024-12-21T09:51:11,additional information required for customs clearance,2024-12-21T11:25:33,in transit,2024-12-21T12:50:31,delivery rescheduled,2024-12-21T12:50:47,warehouse scan,2024-12-23T07:26:57,the receiver wishes to use their own broker for customs clearance. this may delay delivery,2024-12-23T07:26:58,the receiver wishes to use their own broker for customs clearance. this may delay delivery,2024-12-23T07:26:59,additional information required for customs clearance,2024-12-23T10:06:40,warehouse scan,2024-12-23T13:39:33,released by customs. clearance complete.,2024-12-23T15:49:33,in transit,2024-12-23T15:49:47,held awaiting tax payment by the receiver,2024-12-23T15:49:52,held awaiting tax payment by the receiver,2024-12-24T04:40:00,in transit,2024-12-24T07:09:00,in transit,2024-12-24T07:33:55,tax payment received,2024-12-24T14:40:51,out for delivery,2024-12-24T20:06:11,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T13:32:50,carrier to contact sender or receiver,2024-12-27T13:32:50,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0c8b,1Z7E524X6895516531,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-06T15:35:22,shipment manifested,2024-12-10T14:59:17,shipment collected,2024-12-10T16:51:49,in transit,2024-12-10T19:45:00,in transit,2024-12-10T23:15:00,in transit,2024-12-11T01:03:22,export scan,2024-12-11T08:38:00,in transit,2024-12-11T18:48:00,in transit,2024-12-12T11:36:13,in transit,2024-12-19T15:08:59,held awaiting tax payment by the receiver,2024-12-19T16:06:56,warehouse scan,2024-12-19T18:16:33,in transit,2024-12-19T18:16:33,in transit,2024-12-19T23:21:00,in transit,2024-12-19T23:21:00,in transit,2024-12-20T00:27:00,in transit,2024-12-20T01:53:00,in transit,2024-12-20T03:11:00,in transit,2024-12-20T03:11:00,in transit,2024-12-20T07:29:27,out for delivery,2024-12-20T07:29:27,out for delivery,2024-12-20T09:50:08,package has been re-directed to the destination,2024-12-20T09:50:08,package has been re-directed to the destination,2024-12-23T07:34:43,package has been re-directed to the destination,2024-12-23T07:34:43,package has been re-directed to the destination,2024-12-23T14:40:38,package on hold for delivery,2024-12-23T14:40:38,package on hold for delivery,2024-12-24T09:05:45,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-24T09:05:45,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-24T12:28:19,tax payment received,2024-12-24T12:28:19,tax payment received,2025-01-02T12:04:49,delivery rescheduled,2025-01-02T12:04:49,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0efd,1Z7E524X0490986555,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-02T19:45:18,shipment manifested,2025-01-02T19:50:41,additional information required for customs clearance,2025-01-03T12:40:05,requested instructions received,2025-01-04T14:32:00,shipment dropped off awaiting carrier collection,2025-01-04T14:32:35,shipment dropped off awaiting carrier collection,2025-01-04T14:48:40,shipment collected,2025-01-06T18:59:03,in transit,2025-01-06T19:42:00,in transit,2025-01-06T20:26:00,in transit,2025-01-06T20:54:10,export scan,2025-01-07T03:39:00,in transit,2025-01-07T11:14:00,in transit,2025-01-07T15:22:00,in transit,2025-01-07T17:00:00,delay due to adverse weather conditions,2025-01-07T17:14:00,in transit,2025-01-08T12:30:00,delay due to adverse weather conditions,2025-01-08T16:35:00,in transit,2025-01-09T05:04:00,in transit,2025-01-13T06:54:10,in transit,2025-01-13T08:44:32,additional information required for customs clearance,2025-01-13T18:39:49,warehouse scan,2025-01-14T04:05:53,in transit,2025-01-14T04:53:00,in transit,2025-01-14T12:26:28,in transit,2025-01-15T14:02:00,carrier to contact sender or receiver,2025-01-15T14:02:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-17T19:33:50,change of delivery address,2025-01-20T18:29:20,request to reschedule delivery,2025-01-21T00:00:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-21T01:05:00,carrier to contact sender or receiver,2025-01-21T01:05:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-21T14:21:34,warehouse scan,2025-01-21T20:00:00,package damaged and contents discarded,2025-01-21T20:00:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,
