_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan,scans[39].timestamp,scans[39].scan,scans[40].timestamp,scans[40].scan,scans[41].timestamp,scans[41].scan,scans[42].timestamp,scans[42].scan,scans[43].timestamp,scans[43].scan,scans[44].timestamp,scans[44].scan,scans[45].timestamp,scans[45].scan,scans[46].timestamp,scans[46].scan
67d7c10c380fe7c6439f0e9d,1Z61A84F0412366333,0bb863db-1a5d-4688-8212-a842ab236726,2024-11-25T11:24:13,shipment manifested,2024-11-25T12:04:00,shipment dropped off awaiting carrier collection,2024-11-25T12:04:32,shipment dropped off awaiting carrier collection,2024-11-25T17:12:27,shipment collected,2024-11-25T18:37:39,in transit,2024-11-25T20:32:00,in transit,2024-11-25T21:12:00,in transit,2024-11-25T21:57:43,export scan,2024-11-25T22:30:00,in transit,2024-11-25T23:46:00,in transit,2024-11-26T18:45:00,in transit,2024-11-26T20:36:13,carrier error delayed delivery,2024-11-29T21:46:37,in transit,2024-11-30T09:01:04,clearance has been delayed by customs or other government agency,2024-12-02T07:00:26,warehouse scan,2024-12-02T07:00:59,clearance has been delayed by customs or other government agency,2024-12-03T05:20:13,warehouse scan,2024-12-03T05:23:31,clearance has been delayed by customs or other government agency,2024-12-04T05:51:11,warehouse scan,2024-12-04T05:53:06,additional information required for customs clearance,2024-12-05T05:48:19,warehouse scan,2024-12-05T05:49:13,additional information required for customs clearance,2024-12-06T06:44:11,warehouse scan,2024-12-06T06:44:57,additional information required for customs clearance,2024-12-09T11:31:53,warehouse scan,2024-12-09T11:34:49,clearance has been delayed by customs or other government agency,2024-12-10T05:07:41,warehouse scan,2024-12-10T05:08:07,clearance has been delayed by customs or other government agency,2024-12-11T06:21:50,warehouse scan,2024-12-11T06:24:24,additional information required for customs clearance,2024-12-13T05:28:11,warehouse scan,2024-12-13T05:28:54,additional information required for customs clearance,2024-12-14T10:49:04,warehouse scan,2024-12-17T06:11:39,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0f0a,1Z7E524X0493806789,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-03T16:19:59,shipment manifested,2024-12-04T16:07:51,shipment collected,2024-12-04T18:49:54,in transit,2024-12-04T19:41:00,in transit,2024-12-04T20:11:00,in transit,2024-12-04T21:27:11,export scan,2024-12-05T04:23:00,in transit,2024-12-05T12:47:00,in transit,2024-12-05T17:38:13,in transit,2024-12-05T18:36:36,warehouse scan,2024-12-06T15:32:05,warehouse scan,2025-01-08T08:24:59,warehouse scan,2025-01-10T08:18:00,in transit,2025-01-10T08:19:00,in transit,2025-01-10T08:32:29,in transit,2025-01-11T04:07:00,delay due to adverse weather conditions,2025-01-11T10:39:54,in transit,2025-01-11T10:39:54,in transit,2025-01-11T14:25:42,out for delivery,2025-01-11T14:25:42,out for delivery,2025-01-11T15:17:20,out for delivery,2025-01-11T15:17:20,out for delivery,2025-01-11T18:35:33,delivered,2025-01-11T18:35:33,delivered,2025-01-11T20:43:27,inspection of damaged contents scheduled,2025-01-11T20:43:27,inspection of damaged contents scheduled,2025-01-11T20:43:27,inspection of damaged contents scheduled,2025-01-16T18:53:29,inspection of damaged contents scheduled,2025-01-16T18:53:29,inspection of damaged contents scheduled,2025-01-16T18:53:29,inspection of damaged contents scheduled,2025-01-16T18:56:28,inspection of damaged contents scheduled,2025-01-16T18:56:28,inspection of damaged contents scheduled,2025-01-16T18:56:28,inspection of damaged contents scheduled,2025-01-16T19:00:19,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0f8f,1Z61A84F0400668306,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-22T11:49:16,shipment manifested,2024-10-22T15:48:06,shipment collected,2024-10-22T18:33:04,in transit,2024-10-22T18:45:00,in transit,2024-10-23T03:55:00,in transit,2024-10-24T20:52:45,warehouse scan,2024-10-25T19:52:50,warehouse scan,2024-10-28T20:07:54,warehouse scan,2024-10-29T09:50:01,carrier to contact sender or receiver,2024-10-29T09:50:01,clearance has been delayed by customs or other government agency,2024-10-29T19:58:03,warehouse scan,2024-10-30T19:45:00,warehouse scan,2024-11-11T20:06:45,warehouse scan,2024-11-12T02:56:49,package damaged and contents discarded,2024-11-12T19:44:06,warehouse scan,2024-11-13T19:07:57,warehouse scan,2024-11-17T18:47:51,warehouse scan,2024-11-18T09:41:51,carrier to contact sender or receiver,2024-11-18T09:41:51,package damaged and contents discarded,2024-11-18T19:54:09,warehouse scan,2024-11-19T19:53:22,warehouse scan,2024-11-27T20:05:06,warehouse scan,2024-11-28T11:37:37,shipment to be returned,2024-11-28T11:37:37,carrier error delayed delivery,2024-11-28T20:10:26,warehouse scan,2024-11-29T09:39:03,we are awaiting 'return to sender' authorisation,2024-11-29T09:39:03,we are awaiting 'return to sender' authorisation,2024-11-29T21:03:15,warehouse scan,2024-11-29T21:03:15,warehouse scan,2024-12-02T05:30:44,package damaged and contents discarded,2024-12-02T05:30:44,package damaged and contents discarded,2024-12-05T16:06:36,shipment to be returned,2024-12-05T16:06:36,clearance has been delayed by customs or other government agency,2024-12-05T16:06:36,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f10bc,1Z7E524X0493806789,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-03T16:19:59,shipment manifested,2024-12-04T16:07:51,shipment collected,2024-12-04T18:49:54,in transit,2024-12-04T19:41:00,in transit,2024-12-04T20:11:00,in transit,2024-12-04T21:27:11,export scan,2024-12-05T04:23:00,in transit,2024-12-05T12:47:00,in transit,2024-12-05T17:38:13,in transit,2024-12-05T18:36:36,warehouse scan,2024-12-06T15:32:05,warehouse scan,2025-01-08T08:24:59,warehouse scan,2025-01-10T08:18:00,in transit,2025-01-10T08:19:00,in transit,2025-01-10T08:32:29,in transit,2025-01-11T04:07:00,delay due to adverse weather conditions,2025-01-11T10:39:54,in transit,2025-01-11T10:39:54,in transit,2025-01-11T14:25:42,out for delivery,2025-01-11T14:25:42,out for delivery,2025-01-11T15:17:20,out for delivery,2025-01-11T15:17:20,out for delivery,2025-01-11T18:35:33,delivered,2025-01-11T18:35:33,delivered,2025-01-11T20:43:27,inspection of damaged contents scheduled,2025-01-11T20:43:27,inspection of damaged contents scheduled,2025-01-11T20:43:27,inspection of damaged contents scheduled,2025-01-16T18:53:29,inspection of damaged contents scheduled,2025-01-16T18:53:29,inspection of damaged contents scheduled,2025-01-16T18:53:29,inspection of damaged contents scheduled,2025-01-16T18:56:28,inspection of damaged contents scheduled,2025-01-16T18:56:28,inspection of damaged contents scheduled,2025-01-16T18:56:28,inspection of damaged contents scheduled,2025-01-16T19:00:19,package damaged and contents discarded,2025-01-16T19:00:19,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f10be,1Z7E524X6896170724,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-18T16:05:27,shipment manifested,2024-10-18T16:41:00,shipment dropped off awaiting carrier collection,2024-10-18T16:41:00,shipment dropped off awaiting carrier collection,2024-10-21T13:36:30,shipment collected,2024-10-21T16:10:29,in transit,2024-10-21T19:45:00,in transit,2024-10-21T20:24:00,in transit,2024-10-28T17:44:00,in transit,2024-10-29T15:20:00,in transit,2024-10-30T04:55:00,in transit,2024-10-30T09:42:39,clearance has been delayed by customs or other government agency,2024-10-30T09:47:31,internal activity scan,2024-10-30T09:47:31,documents or info requested has now been received and submitted to the regulatory agency for clearance,2024-10-30T09:47:31,released by customs. clearance complete.,2024-10-30T12:22:06,in transit,2024-10-30T22:30:00,in transit,2024-10-31T04:30:03,in transit,2024-10-31T06:02:15,held awaiting tax payment by the receiver,2024-10-31T06:02:19,held awaiting tax payment by the receiver,2024-10-31T06:02:19,held awaiting tax payment by the receiver,2024-10-31T09:27:39,1st delivery attempt. unable to collect tax payment.,2024-10-31T09:27:39,1st delivery attempt. unable to collect tax payment.,2024-11-04T05:52:50,out for delivery,2024-11-04T05:52:50,out for delivery,2024-11-04T10:01:38,2nd delivery attempt. unable to collect tax payment.,2024-11-04T10:01:38,2nd delivery attempt. unable to collect tax payment.,2024-11-05T04:31:39,in transit,2024-11-05T04:31:39,in transit,2024-11-05T09:47:34,final delivery attempt. unable to collect tax payment.,2024-11-05T09:47:34,final delivery attempt. unable to collect tax payment.,2024-11-05T18:03:38,carrier to contact sender or receiver,2024-11-05T18:03:38,final delivery attempt. unable to collect tax payment.,2024-11-05T18:03:38,carrier to contact sender or receiver,2024-11-05T18:03:38,final delivery attempt. unable to collect tax payment.,2024-11-20T15:01:15,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f10c1,1Z7E524X0498766993,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-24T00:30:00,in transit,2024-10-24T01:39:00,in transit,2024-10-29T10:45:00,in transit,2024-10-29T16:02:32,additional information required for customs clearance,2024-11-08T14:44:00,held awaiting tax payment by the receiver,2024-11-11T13:28:30,additional information required for customs clearance,2024-11-13T13:47:06,additional information required for customs clearance,2024-11-15T13:05:00,package damaged and contents discarded,2024-11-15T13:05:00,additional information required for customs clearance,2024-12-11T19:38:00,in transit,2024-12-11T19:38:00,in transit,2024-12-12T06:00:00,in transit,2024-12-12T06:00:00,in transit,2024-12-12T09:01:00,in transit,2024-12-12T10:20:00,in transit,2024-12-12T10:20:00,in transit,2024-12-13T09:19:56,carrier error delayed delivery,2024-12-13T09:19:56,carrier error delayed delivery,2024-12-16T13:30:00,carrier to contact sender or receiver,2024-12-16T13:30:00,additional information required for customs clearance,2024-12-16T13:30:00,carrier to contact sender or receiver,2024-12-16T13:30:00,additional information required for customs clearance,2024-12-17T08:00:00,held awaiting tax payment by the receiver,2024-12-17T08:00:00,held awaiting tax payment by the receiver,2024-12-17T08:26:08,warehouse scan,2024-12-17T08:26:08,warehouse scan,2024-12-18T08:00:00,held awaiting tax payment by the receiver,2024-12-18T08:00:00,held awaiting tax payment by the receiver,2024-12-20T08:00:00,held awaiting tax payment by the receiver,2024-12-20T08:00:00,held awaiting tax payment by the receiver,2024-12-21T11:00:00,held awaiting tax payment by the receiver,2024-12-21T11:00:00,held awaiting tax payment by the receiver,2024-12-23T11:00:00,package damaged and contents discarded,2024-12-23T11:00:00,additional information required for customs clearance,2024-12-23T11:00:00,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f1236,1Z7E524X0493806789,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-03T16:19:59,shipment manifested,2024-12-04T16:07:51,shipment collected,2024-12-04T18:49:54,in transit,2024-12-04T19:41:00,in transit,2024-12-04T20:11:00,in transit,2024-12-04T21:27:11,export scan,2024-12-05T04:23:00,in transit,2024-12-05T12:47:00,in transit,2024-12-05T17:38:13,in transit,2024-12-05T18:36:36,warehouse scan,2024-12-06T15:32:05,warehouse scan,2025-01-08T08:24:59,warehouse scan,2025-01-10T08:18:00,in transit,2025-01-10T08:19:00,in transit,2025-01-10T08:32:29,in transit,2025-01-11T04:07:00,delay due to adverse weather conditions,2025-01-11T10:39:54,in transit,2025-01-11T10:39:54,in transit,2025-01-11T14:25:42,out for delivery,2025-01-11T14:25:42,out for delivery,2025-01-11T15:17:20,out for delivery,2025-01-11T15:17:20,out for delivery,2025-01-11T18:35:33,delivered,2025-01-11T18:35:33,delivered,2025-01-11T20:43:27,inspection of damaged contents scheduled,2025-01-11T20:43:27,inspection of damaged contents scheduled,2025-01-11T20:43:27,inspection of damaged contents scheduled,2025-01-16T18:53:29,inspection of damaged contents scheduled,2025-01-16T18:53:29,inspection of damaged contents scheduled,2025-01-16T18:53:29,inspection of damaged contents scheduled,2025-01-16T18:56:28,inspection of damaged contents scheduled,2025-01-16T18:56:28,inspection of damaged contents scheduled,2025-01-16T18:56:28,inspection of damaged contents scheduled,2025-01-16T19:00:19,package damaged and contents discarded,2025-01-16T19:00:19,package damaged and contents discarded,2025-01-16T19:00:19,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f123f,1Z7E524X0492927150,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-20T10:47:48,shipment manifested,2024-10-21T11:44:56,shipment collected,2024-10-21T17:38:05,in transit,2024-10-21T18:25:00,in transit,2024-10-21T20:30:00,in transit,2024-10-21T20:49:54,export scan,2024-10-21T21:46:00,in transit,2024-10-21T23:00:00,in transit,2024-10-22T03:58:00,in transit,2024-10-22T14:58:17,held for inspection by government agency,2024-10-22T16:09:00,in transit,2024-10-22T18:55:25,warehouse scan,2024-10-23T10:18:20,warehouse scan,2024-10-23T11:54:58,internal activity scan,2024-10-23T11:54:58,held for inspection by government agency,2024-10-23T19:37:00,in transit,2024-10-23T22:53:00,in transit,2024-10-24T01:35:03,in transit,2024-10-30T01:58:22,additional information required for customs clearance,2024-10-30T10:53:47,warehouse scan,2024-10-31T01:59:35,additional information required for customs clearance,2024-10-31T11:09:41,warehouse scan,2024-10-31T11:09:41,warehouse scan,2024-11-01T02:04:43,additional information required for customs clearance,2024-11-01T02:04:43,additional information required for customs clearance,2024-11-01T10:46:48,warehouse scan,2024-11-01T10:46:48,warehouse scan,2024-11-03T09:12:14,warehouse scan,2024-11-03T09:12:14,warehouse scan,2024-11-04T01:20:58,additional information required for customs clearance,2024-11-04T01:20:58,additional information required for customs clearance,2024-11-04T11:06:09,warehouse scan,2024-11-04T11:06:09,warehouse scan,2024-11-05T01:40:44,additional information required for customs clearance,2024-11-05T01:40:44,additional information required for customs clearance,2024-11-05T09:10:17,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f137e,1Z7E524X0493003235,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-18T11:53:56,shipment manifested,2024-12-18T16:32:00,shipment dropped off awaiting carrier collection,2024-12-18T16:32:19,shipment dropped off awaiting carrier collection,2024-12-19T20:04:53,in transit,2024-12-19T20:36:00,in transit,2024-12-19T21:14:00,in transit,2024-12-19T22:02:07,export scan,2024-12-19T22:48:00,in transit,2024-12-20T00:08:00,in transit,2024-12-20T04:04:00,in transit,2024-12-20T15:10:29,held for inspection by government agency,2024-12-20T15:59:00,in transit,2024-12-20T19:42:00,in transit,2024-12-20T22:52:00,in transit,2024-12-21T10:50:11,warehouse scan,2024-12-21T12:25:42,internal activity scan,2024-12-21T12:25:42,held for inspection by government agency,2024-12-21T21:37:00,in transit,2024-12-22T01:13:00,in transit,2024-12-22T07:06:49,in transit,2024-12-22T08:35:14,customs clearance in progress,2024-12-23T09:37:18,additional information required for customs clearance,2024-12-23T10:53:41,warehouse scan,2024-12-24T04:08:37,additional information required for customs clearance,2024-12-24T10:09:48,warehouse scan,2024-12-26T04:27:21,additional information required for customs clearance,2024-12-26T10:50:00,warehouse scan,2024-12-27T02:49:00,carrier to contact sender or receiver,2024-12-27T02:49:00,additional information required for customs clearance,2024-12-27T04:25:34,additional information required for customs clearance,2024-12-29T08:03:31,warehouse scan,2024-12-30T04:06:55,additional information required for customs clearance,2024-12-30T10:30:58,warehouse scan,2024-12-31T04:47:18,additional information required for customs clearance,2024-12-31T10:07:44,warehouse scan,2025-01-02T04:36:08,additional information required for customs clearance,2025-01-02T06:21:17,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f1380,1Z7E524X6896170724,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-18T16:05:27,shipment manifested,2024-10-18T16:41:00,shipment dropped off awaiting carrier collection,2024-10-18T16:41:00,shipment dropped off awaiting carrier collection,2024-10-21T13:36:30,shipment collected,2024-10-21T16:10:29,in transit,2024-10-21T19:45:00,in transit,2024-10-21T20:24:00,in transit,2024-10-28T17:44:00,in transit,2024-10-29T15:20:00,in transit,2024-10-30T04:55:00,in transit,2024-10-30T09:42:39,clearance has been delayed by customs or other government agency,2024-10-30T09:47:31,internal activity scan,2024-10-30T09:47:31,documents or info requested has now been received and submitted to the regulatory agency for clearance,2024-10-30T09:47:31,released by customs. clearance complete.,2024-10-30T12:22:06,in transit,2024-10-30T22:30:00,in transit,2024-10-31T04:30:03,in transit,2024-10-31T06:02:15,held awaiting tax payment by the receiver,2024-10-31T06:02:19,held awaiting tax payment by the receiver,2024-10-31T06:02:19,held awaiting tax payment by the receiver,2024-10-31T09:27:39,1st delivery attempt. unable to collect tax payment.,2024-10-31T09:27:39,1st delivery attempt. unable to collect tax payment.,2024-11-04T05:52:50,out for delivery,2024-11-04T05:52:50,out for delivery,2024-11-04T10:01:38,2nd delivery attempt. unable to collect tax payment.,2024-11-04T10:01:38,2nd delivery attempt. unable to collect tax payment.,2024-11-05T04:31:39,in transit,2024-11-05T04:31:39,in transit,2024-11-05T09:47:34,final delivery attempt. unable to collect tax payment.,2024-11-05T09:47:34,final delivery attempt. unable to collect tax payment.,2024-11-05T18:03:38,carrier to contact sender or receiver,2024-11-05T18:03:38,final delivery attempt. unable to collect tax payment.,2024-11-05T18:03:38,carrier to contact sender or receiver,2024-11-05T18:03:38,final delivery attempt. unable to collect tax payment.,2024-11-20T15:01:15,package damaged and contents discarded,2024-11-20T15:01:15,final delivery attempt. unable to collect tax payment.,2024-11-20T15:01:15,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f145f,1Z7E524X0496174215,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-16T13:29:26,shipment manifested,2024-10-18T09:47:14,handover to broker for clearance,2024-10-18T14:38:43,held for inspection by government agency,2024-10-18T15:51:00,in transit,2024-10-18T18:48:41,held for inspection by government agency,2024-10-18T20:44:34,in transit,2024-10-18T20:44:35,warehouse scan,2024-10-19T11:41:46,internal activity scan,2024-10-19T11:41:46,held for inspection by government agency,2024-10-19T21:04:22,in transit,2024-10-19T21:22:07,warehouse scan,2024-10-19T21:22:07,warehouse scan,2024-10-21T18:02:00,warehouse scan,2024-10-21T18:02:00,warehouse scan,2024-10-22T18:18:29,warehouse scan,2024-10-23T18:00:27,warehouse scan,2024-10-23T18:00:27,warehouse scan,2024-10-24T10:29:36,carrier to contact sender or receiver,2024-10-24T10:29:36,handover to broker for clearance,2024-10-24T10:29:36,carrier to contact sender or receiver,2024-10-24T10:29:36,handover to broker for clearance,2024-10-24T17:41:53,warehouse scan,2024-10-24T17:41:53,warehouse scan,2024-10-25T18:01:39,warehouse scan,2024-10-25T18:01:39,warehouse scan,2024-10-26T18:07:50,warehouse scan,2024-10-28T18:01:51,warehouse scan,2024-10-29T17:59:39,warehouse scan,2024-10-30T18:03:28,warehouse scan,2024-10-31T17:39:25,warehouse scan,2024-11-01T17:55:31,warehouse scan,2024-11-02T18:08:29,warehouse scan,2024-11-03T18:50:44,warehouse scan,2024-11-04T18:05:56,warehouse scan,2024-11-05T18:01:24,warehouse scan,2024-11-06T17:34:26,warehouse scan,2024-11-06T17:34:26,warehouse scan,2024-11-07T04:27:55,package damaged and contents discarded,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f14a5,1Z7E524X0492927150,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-20T10:47:48,shipment manifested,2024-10-21T11:44:56,shipment collected,2024-10-21T17:38:05,in transit,2024-10-21T18:25:00,in transit,2024-10-21T20:30:00,in transit,2024-10-21T20:49:54,export scan,2024-10-21T21:46:00,in transit,2024-10-21T23:00:00,in transit,2024-10-22T03:58:00,in transit,2024-10-22T14:58:17,held for inspection by government agency,2024-10-22T16:09:00,in transit,2024-10-22T18:55:25,warehouse scan,2024-10-23T10:18:20,warehouse scan,2024-10-23T11:54:58,internal activity scan,2024-10-23T11:54:58,held for inspection by government agency,2024-10-23T19:37:00,in transit,2024-10-23T22:53:00,in transit,2024-10-24T01:35:03,in transit,2024-10-30T01:58:22,additional information required for customs clearance,2024-10-30T10:53:47,warehouse scan,2024-10-31T01:59:35,additional information required for customs clearance,2024-10-31T11:09:41,warehouse scan,2024-10-31T11:09:41,warehouse scan,2024-11-01T02:04:43,additional information required for customs clearance,2024-11-01T02:04:43,additional information required for customs clearance,2024-11-01T10:46:48,warehouse scan,2024-11-01T10:46:48,warehouse scan,2024-11-03T09:12:14,warehouse scan,2024-11-03T09:12:14,warehouse scan,2024-11-04T01:20:58,additional information required for customs clearance,2024-11-04T01:20:58,additional information required for customs clearance,2024-11-04T11:06:09,warehouse scan,2024-11-04T11:06:09,warehouse scan,2024-11-05T01:40:44,additional information required for customs clearance,2024-11-05T01:40:44,additional information required for customs clearance,2024-11-05T09:10:17,package damaged and contents discarded,2024-11-05T09:10:17,additional information required for customs clearance,2024-11-05T09:10:17,package damaged and contents discarded,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f14d8,1Z61A84F0411345812,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-24T11:34:08,shipment manifested,2024-10-24T13:23:00,shipment dropped off awaiting carrier collection,2024-10-24T13:23:39,shipment dropped off awaiting carrier collection,2024-10-24T14:06:39,shipment collected,2024-10-25T15:16:02,in transit,2024-10-25T16:15:00,in transit,2024-10-25T20:07:00,in transit,2024-10-25T21:12:45,export scan,2024-10-25T21:44:00,in transit,2024-10-25T23:04:00,in transit,2024-10-26T05:12:00,in transit,2024-10-30T05:15:10,warehouse scan,2024-10-31T06:01:34,warehouse scan,2024-11-14T03:53:14,warehouse scan,2024-11-15T05:05:17,clearance has been delayed by customs or other government agency,2024-11-15T05:05:17,clearance has been delayed by customs or other government agency,2024-11-15T08:29:31,warehouse scan,2024-11-15T08:29:31,warehouse scan,2024-11-16T02:45:18,warehouse scan,2024-11-16T02:45:18,warehouse scan,2024-11-18T02:34:27,warehouse scan,2024-11-19T06:27:05,warehouse scan,2024-11-20T04:31:47,warehouse scan,2024-11-21T04:13:24,warehouse scan,2024-11-22T02:11:29,warehouse scan,2024-11-23T00:46:53,warehouse scan,2024-11-23T00:46:53,warehouse scan,2024-11-24T03:33:00,carrier to contact sender or receiver,2024-11-24T03:33:00,additional information required for customs clearance,2024-11-24T03:33:00,carrier to contact sender or receiver,2024-11-24T03:33:00,additional information required for customs clearance,2024-11-25T03:28:30,warehouse scan,2024-11-25T03:28:30,warehouse scan,2024-11-26T06:16:11,warehouse scan,2024-11-26T06:16:11,warehouse scan,2024-11-27T05:57:49,warehouse scan,2024-11-27T05:57:49,warehouse scan,2024-12-06T11:58:00,package damaged and contents discarded,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f14e4,1Z61A84F0400668306,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-22T11:49:16,shipment manifested,2024-10-22T15:48:06,shipment collected,2024-10-22T18:33:04,in transit,2024-10-22T18:45:00,in transit,2024-10-23T03:55:00,in transit,2024-10-24T20:52:45,warehouse scan,2024-10-25T19:52:50,warehouse scan,2024-10-28T20:07:54,warehouse scan,2024-10-29T09:50:01,carrier to contact sender or receiver,2024-10-29T09:50:01,clearance has been delayed by customs or other government agency,2024-10-29T19:58:03,warehouse scan,2024-10-30T19:45:00,warehouse scan,2024-11-11T20:06:45,warehouse scan,2024-11-12T02:56:49,package damaged and contents discarded,2024-11-12T19:44:06,warehouse scan,2024-11-13T19:07:57,warehouse scan,2024-11-17T18:47:51,warehouse scan,2024-11-18T09:41:51,carrier to contact sender or receiver,2024-11-18T09:41:51,package damaged and contents discarded,2024-11-18T19:54:09,warehouse scan,2024-11-19T19:53:22,warehouse scan,2024-11-27T20:05:06,warehouse scan,2024-11-28T11:37:37,shipment to be returned,2024-11-28T11:37:37,carrier error delayed delivery,2024-11-28T20:10:26,warehouse scan,2024-11-29T09:39:03,we are awaiting 'return to sender' authorisation,2024-11-29T09:39:03,we are awaiting 'return to sender' authorisation,2024-11-29T21:03:15,warehouse scan,2024-11-29T21:03:15,warehouse scan,2024-12-02T05:30:44,package damaged and contents discarded,2024-12-02T05:30:44,package damaged and contents discarded,2024-12-05T16:06:36,shipment to be returned,2024-12-05T16:06:36,clearance has been delayed by customs or other government agency,2024-12-05T16:06:36,package damaged and contents discarded,2024-12-05T16:06:36,we are awaiting 'return to sender' authorisation,2024-12-05T16:06:36,shipment to be returned,2024-12-05T16:06:36,clearance has been delayed by customs or other government agency,2024-12-05T16:06:36,package damaged and contents discarded,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f1567,1Z7E524X0496174215,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-16T13:29:26,shipment manifested,2024-10-18T09:47:14,handover to broker for clearance,2024-10-18T14:38:43,held for inspection by government agency,2024-10-18T15:51:00,in transit,2024-10-18T18:48:41,held for inspection by government agency,2024-10-18T20:44:34,in transit,2024-10-18T20:44:35,warehouse scan,2024-10-19T11:41:46,internal activity scan,2024-10-19T11:41:46,held for inspection by government agency,2024-10-19T21:04:22,in transit,2024-10-19T21:22:07,warehouse scan,2024-10-19T21:22:07,warehouse scan,2024-10-21T18:02:00,warehouse scan,2024-10-21T18:02:00,warehouse scan,2024-10-22T18:18:29,warehouse scan,2024-10-23T18:00:27,warehouse scan,2024-10-23T18:00:27,warehouse scan,2024-10-24T10:29:36,carrier to contact sender or receiver,2024-10-24T10:29:36,handover to broker for clearance,2024-10-24T10:29:36,carrier to contact sender or receiver,2024-10-24T10:29:36,handover to broker for clearance,2024-10-24T17:41:53,warehouse scan,2024-10-24T17:41:53,warehouse scan,2024-10-25T18:01:39,warehouse scan,2024-10-25T18:01:39,warehouse scan,2024-10-26T18:07:50,warehouse scan,2024-10-28T18:01:51,warehouse scan,2024-10-29T17:59:39,warehouse scan,2024-10-30T18:03:28,warehouse scan,2024-10-31T17:39:25,warehouse scan,2024-11-01T17:55:31,warehouse scan,2024-11-02T18:08:29,warehouse scan,2024-11-03T18:50:44,warehouse scan,2024-11-04T18:05:56,warehouse scan,2024-11-05T18:01:24,warehouse scan,2024-11-06T17:34:26,warehouse scan,2024-11-06T17:34:26,warehouse scan,2024-11-07T04:27:55,package damaged and contents discarded,2024-11-07T04:27:55,package damaged and contents discarded,,,,,,,,,,,,,,,,
